Tipo normativo	Norma	Publicação	Ementa	Data	Em vigor	Revogada	Tornada sem efeito	Alterada	Outros	Anexos
Decisão	DECISÃO Nº 73, 15/04/2020	DOU 17/04/2020, Seção 1, pág.31	Defere pedido de isenção de cumprimento do requisito de que trata o parágrafo 154.207(c)(2) do RBAC nº 154 no Aeroporto Internacional de Cabo Frio/RJ (código OACI: SBCB).	2020-04-15					Republicado no Diário Oficial da União de 8 de maio de 2020, Seção 1, página 150.	https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-73-15-04-2020@@download/arquivo_norma/DA2020-0073 - Republicado.pdf
Decisão	DECISÃO Nº 76, 15/04/2020	DOU 17/04/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Opalair Táxi Aéreo Ltda.	2020-04-15						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-76-15-04-2020@@download/arquivo_norma/DA2020-0076.pdf
Decisão	DECISÃO Nº 77, 15/04/2020	DOU 17/04/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Santafé Táxi Aéreo Ltda.	2020-04-15						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-77-15-04-2020@@download/arquivo_norma/DA2020-0077.pdf
Decisão	DECISÃO Nº 78, 15/04/2020	DOU 17/04/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Aero Dinâmica Serviços Aeronáuticos Ltda.	2020-04-15						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-78-15-04-2020@@download/arquivo_norma/DA2020-0078.pdf
Decisão	DECISÃO Nº 79, 15/04/2020	DOU 17/04/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Suporte Aeroagricola Eireli.	2020-04-15						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-79-15-04-2020@@download/arquivo_norma/DA2020-0079.pdf
Decisão	DECISÃO Nº 81, 17/04/2020	DOU 22/04/2020, Seção 1, pág.25	Defere pedido de isenção parcial de cumprimento do requisito de que trata o parágrafo 25.981(a)(3) do RBAC nº 25, para o avião Bombardier modelo BD-700-2A12 (Global 7500).	2020-04-17						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-81-17-04-2020@@download/arquivo_norma/DA2020-0081.pdf
Decisão	DECISÃO Nº 83, 20/04/2020	DOU 23/04/2020, Seção 1, págs.47 e 48	Autoriza, em caráter excepcional e temporário, alterações de aeronaves e transporte de passageiros usando dispositivos de isolamento de pacientes (Patient Isolation Device - PID).	2020-04-20		Resolução nº 560, de 18 de maio de 2020.				https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-83-20-04-2020@@download/arquivo_norma/DA2020-0083.pdf
Decisão	DECISÃO Nº 84, 23/04/2020	DOU 28/04/2020, Seção 1, pág.38	Autoriza a exploração de aeródromo civil público - Dias Branco Administracao e Participações Ltda.	2020-04-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-84-23-04-2020@@download/arquivo_norma/DA2020-0084.pdf
Decisão	DECISÃO Nº 85, 23/04/2020	DOU 28/04/2020, Seção 1, pág.38	Autoriza a operação de sociedade empresária de serviços aéreos públicos - Senger Aviação Agrícola Ltda.	2020-04-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-85-23-04-2020@@download/arquivo_norma/DA2020-0085.pdf
Decisão	DECISÃO Nº 86, 23/04/2020	DOU 28/04/2020, Seção 1, pág.38	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Xingu Aero Agrícola Ltda.	2020-04-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-86-23-04-2020@@download/arquivo_norma/DA2020-0086.pdf
Decisão	DECISÃO Nº 88, 28/04/2020	DOU 30/04/2020, Seção 1, pág.67	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - SK Aviação Agrícola Ltda.	2020-04-28						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-88-28-04-2020@@download/arquivo_norma/DA2020-0088.pdf
Decisão	DECISÃO Nº 89, 29/04/2020	DOU 06/05/2020, Seção 1, pág.62	Aprova revisão extraordinária do Contrato de Concessão do Aeroporto Internacional de Brasília, localizado em Brasília (DF).	2020-04-29						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-89-29-04-2020@@download/arquivo_norma/DA2020-0089.pdf
Decisão	DECISÃO Nº 90, 05/05/2020	DOU 08/05/2020, Seção 1, pág.150	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Clarin Serviços Aéreos Especializados Ltda.	2020-05-05		Decisão nº 90, de 5 de maio de 2020.				https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-90-05-05-2020@@download/arquivo_norma/DA2020-0090.pdf
Decisão	DECISÃO Nº 91, 12/05/2020	DOU 14/05/2020, Seção 1, pág.48	Defere pedido de isenção parcial de cumprimento do disposto no parágrafo 25.901(c) do RBAC nº 25, para o avião Bombardier modelo BD-700-2A12 (Global 7500).	2020-05-12						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-91-12-05-2020@@download/arquivo_norma/DA2020-0091.pdf
Decisão	DECISÃO Nº 92, 13/05/2020	DOU 15/05/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Awaer Aviação Agrícola Ltda.	2020-05-13						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-92-13-05-2020@@download/arquivo_norma/DA2020-0092.pdf
Decisão	DECISÃO Nº 93, 13/05/2020	DOU 15/05/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Dimensão Aviação Agrícola Eireli.	2020-05-13						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-93-13-05-2020@@download/arquivo_norma/DA2020-0093.pdf
Decisão	DECISÃO Nº 95, 20/05/2020	DOU 25/05/2020, Seção 1, pág.57	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Heiss Táxi Aéreo Ltda.	2020-05-20						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-95-20-05-2020@@download/arquivo_norma/DA2020-0095.pdf
Decisão	DECISÃO Nº 96, 20/05/2020	DOU 20/05/2020, Seção 1, pág.57	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Campo Alegre Aviação Agrícola Eireli.	2020-05-20						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-96-20-05-2020@@download/arquivo_norma/DA2020-0096.pdf
Decisão	DECISÃO Nº 96, 20/05/2020	DOU 25/05/2020, Seção 1, pág.57	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Campo Alegre Aviação Agrícola Eireli.	2020-05-20						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-96-20-05-2020-1@@download/arquivo_norma/DA2020-0096.pdf
Decisão	DECISÃO Nº 98, 27/05/2020	DOU 29/05/2020, Seção 1, pág.196	Autoriza a operação de associação para exploração de serviços aéreos públicos - Aero Clube de Bauru.	2020-05-27						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-98-27-05-2020@@download/arquivo_norma/DA2020-0098.pdf
Decisão	DECISÃO Nº 99, 27/05/2020	DOU 29/05/2020, Seção 1, pág.196	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Eco Phocus Serviço Aéreo Especializado Ltda.	2020-05-27						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-99-27-05-2020@@download/arquivo_norma/DA2020-0099.pdf
Decisão	DECISÃO Nº 100, 27/05/2020	DOU 29/05/2020, Seção 1, pág.196	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - G10 - Aviação Agrícola e Manutenção de Aeronaves Ltda.	2020-05-27						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-100-27-05-2020@@download/arquivo_norma/DA2020-0100.pdf
Decisão	DECISÃO Nº 101, 28/05/2020	DOU 01/06/2020, Seção 1, pág.33	Defere parcialmente o pedido de isenção temporária de cumprimento do requisito de que trata o parágrafo 90.23(a)(6) do RBAC nº 90.	2020-05-28						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-101-28-05-2020@@download/arquivo_norma/DA2020-0101.pdf
Decisão	DECISÃO Nº 102, 03/06/2020	DOU 10/06/2020, Seção 1, pág.66	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Santa Fé Aviação Agrícola Ltda.	2020-06-03						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-102-03-06-2020@@download/arquivo_norma/DA2020-0102.pdf
Decisão	DECISÃO Nº 103, 03/06/2020	DOU 10/06/2020, Seção 1, pág.66	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - JM Aviação Agrícola Ltda.	2020-06-03						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-103-03-06-2020@@download/arquivo_norma/DA2020-0103.pdf
Decisão	DECISÃO Nº 104, 09/06/2020	DOU 12/06/2020, Seção 1, pág.36	Aprova revisão extraordinária do Contrato de Concessão do Aeroporto Internacional do Rio de Janeiro/Galeão - Antônio Carlos Jobim, localizado no Rio de Janeiro (RJ).	2020-06-09						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-104-09-06-2020@@download/arquivo_norma/DA2020-0104.pdf
Decisão	DECISÃO Nº 105, 09/06/2020	DOU 12/06/2020, Seção 1, pág.37	Aprova o Primeiro Termo Aditivo ao Contrato de Concessão para exploração de serviço de transporte aéreo público regular da Passaredo Transportes Aéreos S.A.	2020-06-09						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-105-09-06-2020@@download/arquivo_norma/DA2020-0105.pdf
Decisão	DECISÃO Nº 106, 10/06/2020	DOU 15/06/2020, Seção 1, pág.127	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Tomé Aviação Agrícola Ltda.	2020-06-10						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-106-10-06-2020@@download/arquivo_norma/DA2020-0106.pdf
Decisão	DECISÃO Nº 107, 10/06/2020	DOU 15/06/2020, Seção 1, pág.127	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Viaer Soluções Aeronáuticas e Aerofotografia Ltda.	2020-06-10						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-107-10-06-2020@@download/arquivo_norma/DA2020-0107.pdf
Decisão	DECISÃO Nº 108, 10/06/2020	DOU 15/06/2020, Seção 1, pág.127	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - CAF - Companhia Aérea de Fretamentos, Táxi Aéreo Ltda.	2020-06-10						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-108-10-06-2020@@download/arquivo_norma/DA2020-0108.pdf
Decisão	DECISÃO Nº 109, 17/06/2020	DOU 19/06/2020, Seção 1, pág.38	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Ultra Pilots Táxi Aéreo Ltda.	2020-06-17						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-109-17-06-2020@@download/arquivo_norma/DA2020-0109.pdf
Decisão	DECISÃO Nº 110, 17/06/2020	DOU 19/06/2020, Seção 1, pág.38	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Amazonaves Táxi Aéreo Ltda.	2020-06-17						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-110-17-06-2020@@download/arquivo_norma/DA2020-0110.pdf
Decisão	DECISÃO Nº 111, 17/06/2020	DOU 19/06/2020, Seção 1, pág.38	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Aerospeed Táxi Aéreo Ltda.	2020-06-17						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-111-17-06-2020@@download/arquivo_norma/DA2020-0111.pdf
Decisão	DECISÃO Nº 113, 24/06/2020	DOU 26/06/2020, Seção 1, pág.32	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - NHR Táxi Aéreo Ltda.	2020-06-24						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-113-24-06-2020@@download/arquivo_norma/DA2020-0113.pdf
Decisão	DECISÃO Nº 114, 24/06/2020	DOU 26/06/2020, Seção 1, pág.32	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - COP Serviços Aéreos Especializados Ltda.	2020-06-24						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-114-24-06-2020@@download/arquivo_norma/DA2020-0114.pdf
Decisão	DECISÃO Nº 115, 24/06/2020	DOU 26/06/2020, Seção 1, pág.32	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Toledo Aviação Agrícola Ltda.	2020-06-24						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-115-24-06-2020@@download/arquivo_norma/DA2020-0115.pdf
Decisão	DECISÃO Nº 116, 24/06/2020	DOU 26/06/2020, Seção 1, pág.32	Extingue a autorização para exploração de serviços aéreos públicos de sociedade empresária - Quatroas - Aeroagrícola Ariel Athayde Ltda.	2020-06-24						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-116-24-06-2020@@download/arquivo_norma/DA2020-0116.pdf
Portaria	DECISÃO Nº 117, 01/07/2020	DOU 07/07/2020, Seção 1, pág.149	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - DPA - Aviação Agrícola Ltda.	2020-07-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-117-01-07-2020@@download/arquivo_norma/DA2020-0117.pdf
Portaria	DECISÃO Nº 118, 01/07/2020	DOU 07/07/2020, Seção 1, pág.149	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Taim Aero Agrícola Ltda.	2020-07-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-118-01-07-2020@@download/arquivo_norma/DA2020-0118.pdf
Portaria	DECISÃO Nº 119, 01/07/2020	DOU 07/07/2020, Seção 1, pág.149	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Aerogeo Aerofotogrametria, Geoprocessamento e Engenharia Ltda.	2020-07-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-119-01-07-2020@@download/arquivo_norma/DA2020-0119.pdf
Portaria	DECISÃO Nº 120, 01/07/2020	DOU 07/07/2020, Seção 1, pág.149	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Aeroverde Aviação Agrícola Ltda.	2020-07-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-120-01-07-2020@@download/arquivo_norma/DA2020-0120.pdf
Portaria	DECISÃO Nº 121, 01/07/2020	DOU 01/07/2020, Seção 1, pág.149	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Alphajets Táxi Aéreo Ltda.	2020-07-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-121-01-07-2020@@download/arquivo_norma/DA2020-0121.pdf
Decisão	DECISÃO Nº 123, 08/07/2020	DOU 10/07/2020, Seção 1, pág.47	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Aero Center Brasil Táxi Aéreo Ltda.	2020-07-08						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-123-08-07-2020@@download/arquivo_norma/DA2020-0123.pdf
Decisão	DECISÃO Nº 124, 08/07/2020	DOU 10/07/2020, Seção 1, pág.47	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Vale do Paranapanema Aviação Agrícola Ltda.	2020-07-08						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-124-08-07-2020@@download/arquivo_norma/DA2020-0124.pdf
Decisão	DECISÃO Nº 125, 08/07/2020	DOU 10/07/2020, Seção 1, pág.47	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Vimaer Aviação Agrícola Ltda.	2020-07-08						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-125-08-07-2020@@download/arquivo_norma/DA2020-0125.pdf
Decisão	DECISÃO Nº 126, 08/07/2020	DOU 10/07/2020, Seção 1, pág.48	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Aero Rio Táxi Aéreo Ltda.	2020-07-08						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-126-08-07-2020@@download/arquivo_norma/DA2020-0126.pdf
Decisão	DECISÃO Nº 127, 17/07/2020	DOU 20/07/2020, Seção 1, pág.84	Prorrogar a validade da isenção de bombeiros de aeródromo de terem especialização em bombeiro motorista Regulamento Brasileiro de Aviação Civil - RBAC nº 153.	2020-07-17						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-127-17-07-2020@@download/arquivo_norma/DA2020-0127.pdf
Decisão	DECISÃO Nº 128, 22/07/2020	DOU 24/07/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Extreme Demonstrações Aéreas Ltda.	2020-07-22						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-128-22-07-2020@@download/arquivo_norma/DA2020-0128.pdf
Decisão	DECISÃO Nº 129, 22/07/2020	DOU 24/07/2020, Seção 1, pág.33	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Sky Dream Escola de Pilotagem Ltda.	2020-07-22						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-129-22-07-2020@@download/arquivo_norma/DA2020-0129.pdf
Decisão	DECISÃO Nº 132, 29/07/2020	DOU 03/08/2020, Seção 1, pág.57	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Ivaer - Centro de Instrução de Aviação Civil Ltda.	2020-07-29						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-132-29-07-2020@@download/arquivo_norma/DA2020-0132.pdf
Decisão	DECISÃO Nº 133, 29/07/2020	DOU 03/08/2020, Seção 1, pág.58	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Cabaça Aviação Agrícola Ltda.	2020-07-29						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-133-29-07-2020@@download/arquivo_norma/DA2020-0133.pdf
Decisão	DECISÃO Nº 135, 04/08/2020	DOU 07/08/2020, Seção 1, pág.33	Defere pedido de prorrogação de isenção temporária de cumprimento do requisito de que trata o parágrafo 121.344(d) do RBAC nº 121.	2020-08-04						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-135-04-08-2020@@download/arquivo_norma/DA2020-0135.pdf
Decisão	DECISÃO Nº 134, 04/08/2020	DOU 07/08/2020, Seção 1, pág.33	Defere pedido de isenção temporária de cumprimento do requisito de que trata o parágrafo 121.1117(m) do RBAC nº 121.	2020-08-04						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-134-04-08-2020@@download/arquivo_norma/DA2020-0134.pdf
Decisão	DECISÃO Nº 137, 04/08/2020	DOU 07/08/2020, Seção 1, pág.34	Revoga a Decisão nº 137, de 04 de novembro de 2015.	2020-08-04						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-137-04-08-2020@@download/arquivo_norma/DA2020-0137.pdf
Decisão	DECISÃO Nº 138, 04/08/2020	DOU 07/08/2020, Seção 1, pág.34	Aprova revisão extraordinária do Contrato de Concessão do Aeroporto Internacional de Guarulhos, localizado em Guarulhos (SP).	2020-08-04						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-138-04-08-2020@@download/arquivo_norma/DA2020-0138.pdf
Decisão	DECISÃO Nº 136, 04/08/2020	DOU 07/08/2020, Seção 1, pág.33	Defere pedido de isenção de cumprimento de requisito de que trata o parágrafo 5.1.13.2 (c) do Anexo à Resolução nº 279, de 10 de julho de 2013, que trata a respeito da exigência de um ano de experiência de profissional como bombeiro de aeródromo para realização de matrícula no curso de Especialização de Bombeiro de Aeródromo Chefe de Equipe de Serviço (CBA-CE), para atendimento de demanda excepcional do Aeroporto Internacional de Salvador - Dep. Luís Eduardo Magalhães (SBSV).	2020-08-04						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-136-04-08-2020@@download/arquivo_norma/DA2020-0136.pdf
Decisão	DECISÃO Nº 139, 04/08/2020	DOU 07/08/2020, Seção 1, pág.34	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Onsolo Aeroagrícola Eireli.	2020-08-04						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-139-04-08-2020@@download/arquivo_norma/DA2020-0139.pdf
Decisão	DECISÃO Nº 140, 05/08/2020	DOU 07/08/2020, Seção 1, pág.34	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Agrifor Aviação Agrícola Formehl Ltda.	2020-08-05						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-140-05-08-2020@@download/arquivo_norma/DA2020-0140.pdf
Decisão	DECISÃO Nº 141, 06/08/2020	DOU 12/08/2020, Seção 1, pág.54	Defere pedido de isenção de cumprimento dos requisitos de que tratam os parágrafos 91.703(a)(5) do RBAC nº 91 e 61.10(d) do RBAC nº 61.	2020-08-06						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-141-06-08-2020@@download/arquivo_norma/DA2020-0141.pdf
Decisão	DECISÃO Nº 143, 18/08/2020	DOU 20/08/2020, Seção 1, pág.59	Revoga a Decisão nº 77, de 14 de junho de 2016.	2020-08-18						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-143-18-08-2020@@download/arquivo_norma/DA2020-0143.pdf
Decisão	DECISÃO Nº 144, 26/08/2020	DOU 28/08/2020, Seção 1, pág.327	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Andrade Aviação Agrícola Ltda.	2020-08-26						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-144-26-08-2020@@download/arquivo_norma/DA2020-0144.pdf
Decisão	DECISÃO Nº 145, 26/08/2020	DOU 28/08/2020, Seção 1, pág.327	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Jato Aerotáxi Ltda.	2020-08-26						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-145-26-08-2020@@download/arquivo_norma/DA2020-0145.pdf
Decisão	DECISÃO Nº 148, 01/09/2020	DOU 03/09/2020, Seção 1, pág.58	Defere pedido de isenção temporária de cumprimento do requisito de que trata o parágrafo A145.1(g)(2) do Apêndice A do RBAC nº 145.	2020-09-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-148-01-09-2020@@download/arquivo_norma/DA2020-0148.pdf
Decisão	DECISÃO Nº 149, 01/09/2020	DOU 03/09/2020, Seção 1, pág.58	Defere o pedido de isenção de cumprimento dos requisitos de que tratam os itens 25.562, 25.785(b), 25.785(c) e 25.785(h)(2) do RBHA nº 25, no projeto de Certificação Suplementar de Tipo - CST para o avião Embraer ERJ 190-100 IGW, número de série 19000568, matrícula PP-ADV.	2020-09-01						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-149-01-09-2020@@download/arquivo_norma/DA2020-0149.pdf
Decisão	DECISÃO Nº 150, 02/09/2020	DOU 08/09/2020, Seção 1, pág.40	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Táxi Aéreo Vale do Madeira Ltda.	2020-09-02						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-150-02-09-2020@@download/arquivo_norma/DA2020-0150.pdf
Decisão	DECISÃO Nº 152, 02/09/2020	DOU 08/09/2020, Seção 1, pág.40	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - G2 Aeroagrícola Ltda.	2020-09-02						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-152-02-09-2020@@download/arquivo_norma/DA2020-0152.pdf
Decisão	DECISÃO Nº 151, 02/09/2020	DOU 08/09/2020, Seção 1, pág.40	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Airtraining Escola de Aviação Civil Ltda.	2020-09-02						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-151-02-09-2020@@download/arquivo_norma/DA2020-0151.pdf
Decisão	DECISÃO Nº 153, 10/09/2020	DOU 11/09/2020, Seção 1, pág.92	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - Realizar Escola de Aviação Civil Ltda.	2020-09-10						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-153-10-09-2020@@download/arquivo_norma/DA2020-0153.pdf
Decisão	DECISÃO Nº 155, 22/09/2020	DOU 24/09/2020, Seção 1, pág.69	Extingue a autorização para exploração de serviços aéreos públicos de sociedade empresária - MATO GROSSO DO SUL TÁXI AÉREO LTDA.	2020-09-22						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-155-22-09-2020@@download/arquivo_norma/DA2020-0155.pdf
Decisão	DECISÃO Nº 157, 23/09/2020	DOU 25/09/2020, Seção 1, pág. 100	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - VIAGRO VIDOTTI AGRO AÉREA LTDA.	2020-09-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-157-23-09-2020@@download/arquivo_norma/DA2020-0157.pdf
Decisão	DECISÃO Nº 158, 23/09/2020	DOU 25/09/2020, Seção 1, pág. 100	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - AIR MIDIA PUBLICIDADE AEREA LTDA.	2020-09-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-no-158-23-09-2020@@download/arquivo_norma/DA2020-0158.pdf
Decisão	DECISÃO Nº 159, 23/09/2020	DOU 25/09/2020, Seção 1, pág. 100	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - AVANTE AVIAÇÃO AGRÍCOLA LTDA.	2020-09-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-159-23-09-2020@@download/arquivo_norma/DA2020-0159.pdf
Decisão	DECISÃO Nº 160, 23/09/2020	DOU 25/09/2020, Seção 1, pág. 100	Autoriza a operação de sociedade empresária para exploração de serviços aéreos públicos - TRI TÁXI AÉREO LTDA.	2020-09-23						https://www.anac.gov.br/assuntos/legislacao/legislacao-1/decisoes/2020/decisao-160-23-09-2020@@download/arquivo_norma/DA2020-0160.pdf
